player_id,family_name,given_name,birth_date,goal_keeper,defender,midfielder,forward,count_tournaments,list_tournaments
P-00808,Cabrera,Antonio,,0,1,0,0,1,1950
P-08588,Cabrera,René,1925-10-21,0,0,1,0,1,1950
P-06963,Čajkovski,Željko,1925-05-05,0,0,0,1,1,1950
P-04628,Calonga,Lorenzo,1929-08-28,0,0,0,1,1,1950
P-09053,Campatelli,Aldo,1919-04-07,0,0,0,1,1,1950
P-02489,Campos,Fernando,1923-10-15,0,0,1,0,1,1950
P-03702,Cañete,Juan,1929-07-27,0,0,0,1,1,1950
P-06661,Cantero,Castor,1918-01-12,0,0,1,0,1,1950
P-06669,Capparelli,Roberto,1923-11-18,0,0,0,1,1,1950
P-06741,Caprile,Emilio,1928-09-30,0,0,0,1,1,1950
P-08248,Carapellese,Riccardo,1922-07-01,0,0,0,1,1,1950
P-01818,Carvallo,Hernán,1922-08-19,0,0,1,0,1,1950
P-04840,Casari,Giuseppe,1922-04-10,1,0,0,0,1,1950
P-06574,Casarín,Horacio,1918-05-25,0,0,0,1,1,1950
P-08306,Centurión,Pablo,,1,0,0,0,1,1950
P-06667,César,not applicable,1920-06-29,0,0,0,1,1,1950
P-07982,Céspedes,Casiano,,0,1,0,0,1,1950
P-02577,Chico,not applicable,1922-01-07,0,0,0,1,1,1950
P-00752,Cockburn,Henry,1921-09-14,0,0,1,0,1,1950
P-04518,Čolić,Ratko,1918-03-17,0,1,0,0,1,1950
P-09862,Colombo,Charlie,1920-07-20,0,0,1,0,1,1950
P-00495,Coombes,Geoff,1919-04-23,0,1,0,0,1,1950
P-03623,Córdoba,Raúl,1924-03-13,1,0,0,0,1,1950
P-03304,Corrodi,Eugen,1922-07-02,1,0,0,0,1,1950
P-08355,Craddock,Robert,1923-09-05,0,0,0,1,1,1950
P-07187,Cremaschi,Atilio,1923-03-08,0,0,0,1,1,1950
P-09181,Cuburu,Samuel,1928-02-20,0,0,1,0,1,1950
P-06115,Đajić,Predrag,1922-05-01,0,0,1,0,1,1950
P-01169,Danilo,not applicable,1920-12-03,0,0,1,0,1,1950
P-02173,Díaz,Guillermo,1930-12-29,0,0,0,1,1,1950
P-05199,DiOrio,Nicholas,1921-02-04,0,0,0,1,1,1950
P-03240,Ditchburn,Ted,1921-10-24,1,0,0,0,1,1950
P-04926,Eckersley,Bill,1925-07-16,0,1,0,0,1,1950
P-01849,Eizaguirre,Ignacio,1920-11-07,1,0,0,0,1,1950
P-09817,Farías,Arturo,1927-09-01,0,1,0,0,1,1950
P-00853,Fattori,Osvaldo,1922-06-22,0,1,0,0,1,1950
P-06171,Ferrel,Leonardo,1923-07-07,0,0,1,0,1,1950
P-08137,Firm,Vladimir,1923-06-05,0,0,0,1,1,1950
P-01766,Flores,Antonio,1923-07-13,0,0,1,0,1,1950
P-00425,Flores,Miguel,1920-10-11,0,1,0,0,1,1950
P-04742,Fretes,César López,1923-03-21,0,0,0,1,1,1950
P-00745,Friaça,not applicable,1924-10-20,0,0,0,1,1,1950
P-04247,Friedländer,Hans-Peter,1920-11-06,0,0,0,1,1,1950
P-09311,Furiassi,Zeffiro,1923-01-19,0,1,0,0,1,1950
P-00852,Gaetjens,Joe,1924-03-19,0,0,0,1,1,1950
P-03720,Gaínza,Agustín,1922-05-28,0,0,0,1,1,1950
P-08978,Gambetta,Schubert,1920-04-14,0,1,0,0,1,1950
P-07158,Gärd,Ingvar,1921-10-06,0,0,1,0,1,1950
P-02796,Gardassanich,Gino,1922-11-26,1,0,0,0,1,1950
P-04469,Gavilán,Manuel,1920-11-30,0,1,0,0,1,1950
P-02673,Ghiggia,Alcides,1926-12-22,0,0,0,1,1,1950
P-01326,Giovannini,Attilio,1924-07-30,0,1,0,0,1,1950
P-05019,Godoy Véizaga,Benedicto,1924-07-28,0,0,0,1,1,1950
P-01021,Gómez,Gregorio,1924-06-26,0,1,0,0,1,1950
P-06842,González,Alberto,,0,1,0,0,1,1950
P-03333,González,Armando,,0,0,1,0,1,1950
P-04821,González,Juan Carlos,1924-08-22,0,1,0,0,1,1950
P-09645,González,Matías,1925-08-06,0,1,0,0,1,1950
P-05898,Gonzalvo,Josep,1920-01-16,0,1,0,0,1,1950
P-08928,Gonzalvo,Marià,1922-03-22,0,0,1,0,1,1950
P-04288,Greco,Antonio,1923-09-17,0,1,0,0,1,1950
P-01561,Guerra,Juan,1927-04-13,0,0,0,1,1,1950
P-08011,Guevara,Carlos,,0,0,1,0,1,1950
P-05087,Gutiérrez,Benigno,1925-09-01,0,0,0,1,1,1950
P-00847,Gutiérrez,Eduardo,1925-01-17,1,0,0,0,1,1950
P-03448,Gutiérrez,Manuel,1920-04-08,0,1,0,0,1,1950
P-00228,Gyger,Rudolf,1920-04-16,0,1,0,0,1,1950
P-03263,Hernández,Francisco,1924-01-16,0,0,1,0,1,1950
P-00282,Hernández,Rosendo,1921-03-01,0,0,0,1,1,1950
P-01594,Hug,Adolphe,1923-09-23,1,0,0,0,1,1950
P-01720,Hughes,Laurie,1924-03-02,0,1,0,0,1,1950
P-02622,Ibáñez,Carlos,1930-11-28,0,0,0,1,1,1950
P-03617,Igoa,Silvestre,1920-09-05,0,0,0,1,1,1950
P-00003,Infante,Raimundo,1928-02-02,0,0,0,1,1,1950
P-06471,Jair,not applicable,1921-03-21,0,0,0,1,1,1950
P-04119,Jara Saguier,Darío,1930-01-27,0,0,0,1,1,1950
P-00166,Jeppson,Hasse,1925-05-10,0,0,0,1,1,1950
P-05434,Johansson,Gunnar,1924-02-29,0,1,0,0,1,1950
P-08932,Jönsson,Egon,1921-10-08,0,0,0,1,1,1950
P-02677,Jovanović,Miodrag,1922-01-17,0,1,0,0,1,1950
P-06000,Juncosa,José,1922-02-02,0,0,0,1,1,1950
P-01799,Juvenal,not applicable,1923-11-27,0,1,0,0,1,1950
P-07843,Katnić,Ervin,1921-09-02,0,0,1,0,1,1950
P-03476,Keough,Harry,1927-11-15,0,1,0,0,1,1950
P-04264,Leguizamón,Victoriano,1922-03-23,0,0,1,0,1,1950
P-00104,Lesmes,Rafael,1926-11-09,0,1,0,0,1,1950
P-08673,Lindberg,Torsten,1917-04-14,1,0,0,0,1,1950
P-02923,Livingstone,Sergio,1920-03-26,1,0,0,0,1,1950
P-02013,López,Atilio,1925-02-05,0,0,0,1,1,1950
P-06646,Lusenti,Gerhard,1921-04-24,0,0,0,1,1,1950
P-08718,Maca,Joe,1920-09-28,0,1,0,0,1,1950
P-08499,Machuca,Manuel,1924-06-06,0,1,0,0,1,1950
P-07140,Magli,Augusto,1923-03-09,0,0,1,0,1,1950
P-01634,Maldonado,Benjamin,1928-01-04,0,0,0,1,1,1950
P-04673,Maneca,not applicable,1926-01-28,0,0,0,1,1,1950
P-04023,Mannion,Wilf,1918-05-16,0,0,0,1,1,1950
P-07334,Månsson,Arne,1925-11-11,0,1,0,0,1,1950
P-08901,Mayanés,Luis,1925-01-15,0,0,0,1,1,1950
P-04157,McIlvenny,Ed,1924-10-21,0,0,1,0,1,1950
P-02352,Mena,Mario,1927-02-28,0,0,0,1,1,1950
P-00714,Mihajlović,Prvoslav,1921-04-13,0,0,0,1,1,1950
P-07326,Milburn,Jackie,1924-05-11,0,0,0,1,1,1950
P-03373,Molowny,Luis,1925-05-12,0,0,1,0,1,1950
P-04063,Moniz,Frank,1911-09-26,0,0,0,1,1,1950
P-09149,Montemayor,Alfonso,1922-04-28,0,1,0,0,1,1950
P-00740,Morán,Rubén,1930-08-06,0,0,0,1,1,1950
P-07718,Moro,Giuseppe,1921-01-16,1,0,0,0,1,1950
P-07259,Mortensen,Stan,1921-05-26,0,0,0,1,1,1950
P-03509,Mrkušić,Srđan,1915-06-26,1,0,0,0,1,1950
P-01054,Muñoz,Manuel,1928-04-28,0,0,0,1,1,1950
P-00703,Nando,not applicable,1921-02-01,0,0,1,0,1,1950
P-07136,Navarro,Leonardo,,0,0,0,1,1,1950
P-01213,Nena,not applicable,1921-03-27,0,1,0,0,1,1950
P-09295,Nicholson,Bill,1919-01-26,0,0,1,0,1,1950
P-00888,Nilsson,Stellan,1922-05-28,0,0,0,1,1,1950
P-05175,Nordahl,Knut,1920-01-13,0,0,1,0,1,1950
P-02005,Noronha,not applicable,1918-09-25,0,0,1,0,1,1950
P-01505,Ortiz,Héctor,1928-12-20,0,0,1,0,1,1950
P-08060,Ortuño,Washington,1928-05-13,0,0,1,0,1,1950
P-01120,Osorio,Hilarión,1928-10-21,0,0,0,1,1,1950
P-02963,Palfi,Bela,1923-02-16,0,0,1,0,1,1950
P-09097,Palmér,Karl-Erik,1929-04-17,0,0,0,1,1,1950
P-01488,Panizo,José Luis,1922-01-12,0,0,1,0,1,1950
P-05310,Paredes,Elioro,1921-06-19,0,1,0,0,1,1950
P-01452,Pariani,Gino,1928-02-21,0,0,0,1,1,1950
P-05541,Parola,Carlo,1921-09-20,0,0,1,0,1,1950
P-09812,Parra,José,1925-08-28,0,1,0,0,1,1950
P-06142,Paz,Aníbal,1917-05-21,1,0,0,0,1,1950
P-08104,Pérez,Mario,1927-02-19,0,0,1,0,1,1950
P-08289,Pini,Rodolfo,1926-11-12,0,0,1,0,1,1950
P-03441,Prieto,Andrés,1928-12-19,0,0,0,1,1,1950
P-08584,Prieto,Max,1919-03-28,0,0,0,1,1,1950
P-07946,Puchades,Antonio,1925-06-04,0,0,1,0,1,1950
P-01773,Quinche,Roger,1922-07-22,0,0,1,0,1,1950
P-00449,Quitral,René,1924-09-15,1,0,0,0,1,1950
P-01872,Radovniković,Ivo,1918-02-09,0,0,1,0,1,1950
P-08000,Ramallets,Antoni,1924-06-04,1,0,0,0,1,1950
P-08364,Ramsey,Alf,1920-01-22,0,1,0,0,1,1950
P-01107,Remondini,Leandro,1917-11-17,0,0,1,0,1,1950
P-05516,Rey,Kurt,1923-12-10,0,1,0,0,1,1950
P-09291,Riera,Fernando,1920-06-27,0,0,0,1,1,1950
P-03547,Rijo,Luis,1927-09-28,0,0,0,1,1,1950
P-09540,Robledo,George,1926-04-14,0,0,0,1,1,1950
P-08735,Rojas,Carlos,1928-10-02,0,0,1,0,1,1950
P-09382,Roldán,Fernando,1930-07-24,0,1,0,0,1,1950
P-09608,Romero,Carlos,1927-09-07,0,0,0,1,1,1950
P-04645,Rosén,Kjell,1921-04-24,0,0,1,0,1,1950
P-03818,Rui,not applicable,1922-08-02,0,0,1,0,1,1950
P-00395,Ruiz,Rodrigo,1923-04-14,0,1,0,0,1,1950
P-03044,Rydell,Ingvar,1922-05-07,0,0,0,1,1,1950
P-06740,Saavedra,Humberto,1923-08-03,0,0,1,0,1,1950
P-02114,Saez,Osvaldo,1923-08-13,0,0,1,0,1,1950
P-09363,Samuelsson,Lennart,1924-07-07,0,1,0,0,1,1950
P-09908,Sandoval,Eulogio,1922-07-22,0,0,1,0,1,1950
P-01670,Schneiter,Walter,1918-06-18,0,0,0,1,1,1950
P-03620,Scott,Laurie,1917-04-23,0,1,0,0,1,1950
P-08444,Sentimenti,Lucidio,1920-07-01,1,0,0,0,1,1950
P-08199,Siegenthaler,Hans,1923-02-05,0,0,0,1,1,1950
P-05538,Silva,Alfonso,1926-03-19,0,0,1,0,1,1950
P-07578,Soldini,Felice,1915-10-26,0,0,1,0,1,1950
P-02641,Sosa,Francisco,,0,0,0,1,1,1950
P-05970,Souza,Ed,1921-09-22,0,0,0,1,1,1950
P-07805,Souza,John,1920-07-12,0,0,0,1,1,1950
P-04308,Steffen,Willi,1923-05-24,0,1,0,0,1,1950
P-06002,Sundqvist,Stig,1922-07-19,0,0,0,1,1,1950
P-05915,Svensson,Kurt,1927-04-15,0,0,0,1,1,1950
P-04231,Tamini,Jean,1919-12-09,0,0,0,1,1,1950
P-00524,Tapper,Börje,1922-05-20,0,0,0,1,1,1950
P-03669,Taylor,Jim,1917-11-05,0,1,0,0,1,1950
P-06934,Tomašević,Kosta,1923-07-25,0,0,0,1,1,1950
P-02085,Ugarte,Víctor Agustín,1926-05-05,0,0,0,1,1,1950
P-06468,Unzaim,Leongino,1925-05-16,0,0,0,1,1,1950
P-06243,Urroz,Francisco,1920-12-14,0,1,0,0,1,1950
P-02449,Valencia,Antonio,1925-05-10,0,0,1,0,1,1950
P-03257,Vargas,Marcelino,,1,0,0,0,1,1950
P-04536,Velázquez,José,1923-08-12,0,0,0,1,1,1950
P-02966,Vidal,Ernesto,1921-11-15,0,0,0,1,1,1950
P-08188,Vilches,Héctor,1926-02-14,0,1,0,0,1,1950
P-00014,Wallace,Frank,1922-07-15,0,0,0,1,1,1950
P-04470,Watson,Willie,1920-03-07,0,0,1,0,1,1950
P-01689,Williams,Bert,1920-01-31,1,0,0,0,1,1950
P-09635,Wolanin,Adam,1919-11-13,0,0,0,1,1,1950
P-03281,Zarra,Telmo,1921-01-20,0,0,0,1,1,1950
P-09184,Zetter,Felipe,1923-07-03,0,1,0,0,1,1950
P-05390,Zizinho,not applicable,1922-09-14,0,0,0,1,1,1950
P-09418,Zlatković,Siniša,1924-01-28,0,1,0,0,1,1950
P-06675,Abbadie,Julio,1930-09-07,0,0,0,1,1,1954
P-00834,Aird,Jock,1926-02-18,0,1,0,0,1,1954
P-01613,Akgün,Kaçmaz,1935-02-19,0,1,0,0,1,1954
P-05229,Alfredo,not applicable,1924-10-27,0,1,0,0,1,1954
P-01170,Ambrois,Javier,1932-05-09,0,0,0,1,1,1954
P-07896,Anderson,John,1929-12-08,1,0,0,0,1,1954
P-08269,Anoul,Léopold,1922-08-19,0,0,0,1,1,1954
P-02382,Arellano,Raúl,1935-02-28,0,0,0,1,1,1954
P-09779,Armstrong,Ken,1924-06-03,0,0,1,0,1,1954
P-08383,Ausloos,Raymond,1928-05-15,1,0,0,0,1,1954
P-01316,Ávalos,Rafael,1925-11-22,0,0,1,0,1,1954
P-00544,Aytaç,Kadri,1931-08-06,0,0,0,1,1,1954
P-02420,Backaert,Jo,1921-08-05,0,0,1,0,1,1954
P-04833,Balcázar,Tomás,1931-12-21,0,0,0,1,1,1954
P-01567,Ballaman,Robert,1926-06-21,0,0,0,1,1,1954
P-07117,Bauer,Hans,1927-07-28,0,1,0,0,1,1954
P-06223,Belin,Bruno,1929-01-16,0,1,0,0,1,1954
P-09254,Ben Tifour,Abdelaziz,1927-07-25,0,0,0,1,1,1954
P-04602,Benedikovič,Michal,1923-05-31,0,0,1,0,1,1954
P-00609,Beratlıgil,Ali,1931-10-21,0,1,0,0,1,1954
P-05656,Berman,Ahmet,1932-01-01,0,1,0,0,1,1954
P-02732,Bieganski,Guillaume,1932-11-03,0,0,1,0,1,1954
P-08805,Biesinger,Ulrich,1933-08-06,0,0,0,1,1,1954
P-04723,Bigler,Heinz,1925-12-21,0,0,1,0,1,1954
P-02375,Binning,Jimmy,1927-07-25,0,0,0,1,1,1954
P-08150,Bolatlı,Rıdvan,1928-12-02,0,1,0,0,1,1954
P-02079,Borges,Carlos,1932-01-14,0,0,0,1,1,1954
P-05335,Brandãozinho,not applicable,1925-06-09,0,1,0,0,1,1954
P-05804,Bravo,Sergio,1927-11-27,0,1,0,0,1,1954
P-08640,Broadis,Ivor,1922-12-18,0,0,0,1,1,1954
P-07760,Brown,Allan,1926-10-12,0,0,0,1,1,1954
P-07252,Buğeker,Feridun,1933-04-05,0,0,0,1,1,1954
P-07051,Burgin,Ted,1927-04-29,1,0,0,0,1,1954
P-09186,Buzánszky,Jenő,1925-05-04,0,1,0,0,1,1954
P-09220,Byrne,Roger,1929-09-08,0,1,0,0,1,1954
P-09135,Cabeção,not applicable,1930-08-23,1,0,0,0,1,1954
P-03572,Carballo,Néstor,1929-02-03,0,0,1,0,1,1954
P-07841,Carré,Louis,1925-01-07,0,0,1,0,1,1954
P-04970,Carus,Carlos,1930-10-06,0,0,0,1,1,1954
P-04982,Casali,Charles,1923-04-27,0,0,1,0,1,1954
P-01847,Castro,Luis,1921-07-31,0,0,0,1,1,1954
P-06936,Cervato,Sergio,1929-03-22,0,1,0,0,1,1954
P-06952,Chilton,Allenby,1918-09-16,0,0,1,0,1,1954
P-03250,Choi,Chung-min,1930-08-30,0,0,0,1,1,1954
P-08073,Choi,Yung-keun,1923-02-08,0,0,0,1,1,1954
P-02734,Chu,Yung-kwang,1931-07-15,0,0,1,0,1,1954
P-09892,Chung,Kook-chin,1917-01-02,0,0,0,1,1,1954
P-05902,Chung,Nam-sik,1917-02-16,0,0,1,0,1,1954
P-09768,Combe,Bobby,1924-02-29,0,0,0,1,1,1954
P-05888,Copland,Ernie,1927-04-15,0,0,0,1,1,1954
P-00146,Coppens,Henri,1930-04-29,0,0,0,1,1,1954
P-09535,Cortés,Ranulfo,1934-07-09,0,0,0,1,1,1954
P-02057,Costagliola,Leonardo,1921-10-27,1,0,0,0,1,1954
P-03966,Cruz,Luis,1925-04-28,0,0,1,0,1,1954
P-06604,Csordás,Lajos,1932-10-06,0,0,0,1,1,1954
P-03554,Cuissard,Antoine,1924-07-19,0,0,1,0,1,1954
P-02447,Cunningham,Willie,1925-02-22,0,1,0,0,1,1954
P-00157,Czibor,Zoltán,1929-08-08,0,0,0,1,1,1954
P-09665,Davidson,Jimmy,1925-11-08,0,0,1,0,1,1954
P-04175,Davoine,Mirto,1933-02-13,0,1,0,0,1,1954
P-08554,Dequinha,not applicable,1928-03-19,0,0,1,0,1,1954
P-08623,Dereuddre,René,1930-06-26,0,0,0,1,1,1954
P-02991,Dinçer,Mehmet,1924-01-01,0,0,1,0,1,1954
P-05741,Dirickx,Henri,1927-07-07,0,1,0,0,1,1954
P-04740,Dirimlili,Basri,1929-06-07,0,1,0,0,1,1954
P-05063,Dries,Marcel,1929-09-19,0,1,0,0,1,1954
P-07418,Dvornić,Dionizije,1926-04-27,0,0,0,1,1,1954
P-06182,Eich,Walter,1925-05-27,1,0,0,0,1,1954
P-07178,Eken,Bülent,1934-01-01,1,0,0,0,1,1954
P-05256,Erdem,Naci,1931-01-28,0,1,0,0,1,1954
P-08862,Ersoy,Şükrü,1934-01-14,1,0,0,0,1,1954
P-01846,Ertan,Mustafa,1926-04-21,0,1,0,0,1,1954
P-03164,Eryol,Rober,1930-12-21,0,0,1,0,1,1954
P-04747,Ferrario,Rino,1926-12-07,0,0,1,0,1,1954
P-04219,Fesselet,Gilbert,1928-04-16,0,0,1,0,1,1954
P-02544,Flückiger,Marcel,1929-06-20,0,1,0,0,1,1954
P-09426,Frignani,Amleto,1932-03-05,0,0,0,1,1,1954
P-07078,Frosio,Ivo,1930-04-27,0,0,1,0,1,1954
P-05857,Galli,Carlo,1931-03-06,0,0,0,1,1,1954
P-06024,Geerts,Charles,1930-10-29,1,0,0,0,1,1954
P-04244,Gellér,Sándor,1925-07-12,1,0,0,0,1,1954
P-07660,Gernaey,Léopold,1927-02-25,1,0,0,0,1,1954
P-05936,Ghezzi,Giorgio,1930-07-10,1,0,0,0,1,1954
P-03627,Giacomazzi,Giovanni,1928-01-18,0,1,0,0,1,1954
P-04439,Gianessi,Lazare,1925-11-09,0,1,0,0,1,1954
P-08741,Giesser,Karl,1928-10-29,0,0,1,0,1,1954
P-08175,Glovacki,Léon,1928-02-19,0,0,0,1,1,1954
P-04223,Gómez,Juan,1924-06-26,0,1,0,0,1,1954
P-08659,Gratton,Guido,1932-09-23,0,0,1,0,1,1954
P-04583,Green,Ken,1924-04-27,0,1,0,0,1,1954
P-05580,Grimonpon,Jacques,1925-07-30,0,1,0,0,1,1954
P-01419,Gulyás,Géza,1931-06-05,1,0,0,0,1,1954
P-03325,Günar,Nedim,1932-01-02,0,1,0,0,1,1954
P-06133,Ham,Heung-chul,1930-11-17,1,0,0,0,1,1954
P-06594,Hamilton,George,1917-12-07,0,0,0,1,1,1954
P-05680,Han,Chang-wha,1922-11-03,0,1,0,0,1,1954
P-04229,Haummer,Walter,1928-11-22,0,0,0,1,1,1954
P-00462,Hemele,Otto,1926-01-22,0,0,0,1,1,1954
P-05572,Henderson,Jackie,1932-01-17,0,0,0,1,1,1954
P-02291,Herrmann,Richard,1923-01-28,0,0,0,1,1,1954
P-01826,Hlaváček,Ladislav,1925-06-26,0,0,0,1,1,1954
P-08523,Hledík,Jiří,1929-04-19,0,0,1,0,1,1954
P-07520,Hohberg,Juan,1926-10-08,0,0,0,1,1,1954
P-00349,Hong,Deok-young,1921-05-05,1,0,0,0,1,1954
P-04163,Hooper,Harry,1933-06-14,0,0,0,1,1,1954
P-09900,Houf,Denis,1932-02-16,0,0,0,1,1,1954
P-05476,Hügi,Josef,1930-01-23,0,0,0,1,1,1954
P-07420,Humberto,not applicable,1934-02-04,0,0,0,1,1,1954
P-01460,Huysmans,Constant,1928-10-11,0,1,0,0,1,1954
P-00174,Índio,not applicable,1931-03-01,0,0,0,1,1,1954
P-02845,Jezzard,Bedford,1927-10-19,0,0,0,1,1,1954
P-03317,Jinich,Moises,1927-12-15,0,0,0,1,1,1954
P-05301,Johnstone,Bobby,1929-09-07,0,0,0,1,1,1954
P-09713,Julinho,not applicable,1929-07-29,0,0,0,1,1,1954
P-04484,Kačáni,Ladislav,1931-04-01,0,0,0,1,1,1954
P-09189,Kang,Chang-gi,1927-08-28,0,0,1,0,1,1954
P-09778,Keskin,Erol,1927-03-02,0,0,0,1,1,1954
P-02400,Kim,Ji-sung,1924-11-07,0,0,1,0,1,1954
P-07498,Kocsis,Sándor,1929-09-21,0,0,0,1,1,1954
P-02573,Kohlmeyer,Werner,1924-04-19,0,1,0,0,1,1954
P-09960,Körner,Robert,1924-08-21,0,0,0,1,1,1954
P-02767,Košnar,Jaroslav,1930-08-17,0,0,0,1,1,1954
P-08421,Kovács,Imre,1921-11-26,0,0,1,0,1,1954
P-09740,Kralj,Branko,1924-03-10,1,0,0,0,1,1954
P-09725,Krásnohorský,Anton,1925-10-22,0,1,0,0,1,1954
P-04473,Kubsch,Heinz,1930-07-20,1,0,0,0,1,1954
P-07363,Küçükandonyadis,Lefter,1925-12-22,0,0,0,1,1,1954
P-05025,Laband,Fritz,1925-11-01,0,1,0,0,1,1954
P-08285,Lamadrid,José Luis,1930-07-03,0,0,0,1,1,1954
P-04992,Lantos,Mihály,1928-09-29,0,1,0,0,1,1954
P-05774,Leblond,Michel,1932-05-10,0,0,0,1,1,1954
P-00195,Lee,Sang-yi,1922-01-01,0,0,1,0,1,1954
P-07206,Lee,Soo-nam,1927-02-02,0,0,0,1,1,1954
P-07341,Leopardi,Roberto,1933-07-19,0,0,1,0,1,1954
P-00073,Li,Jong-kap,1920-03-18,0,1,0,0,1,1954
P-05162,Li,Ki-joo,1926-11-12,0,0,0,1,1,1954
P-03967,Liebrich,Werner,1927-01-18,0,1,0,0,1,1954
P-05298,Lofthouse,Nat,1925-08-27,0,0,0,1,1,1954
P-00431,López,Narciso,1928-08-18,0,1,0,0,1,1954
P-09861,Lóránt,Gyula,1923-02-06,0,1,0,0,1,1954
P-02776,Louis,Xercès,1926-10-31,0,0,1,0,1,1954
P-06198,Maceiras,Julio,1926-04-22,1,0,0,0,1,1954
P-00960,Machos,Ferenc,1932-06-30,0,0,0,1,1,1954
P-05414,Mackenzie,John,1925-09-04,0,0,0,1,1,1954
P-02391,Maertens,Robert,1930-01-24,0,0,1,0,1,1954
P-01162,Magnini,Ardico,1928-10-21,0,1,0,0,1,1954
P-02725,Mahjoub,Abderrahmane,1929-04-25,0,0,0,1,1,1954
P-06027,Mai,Karl,1928-07-27,0,0,1,0,1,1954
P-05085,Majer,Josef,1925-06-08,0,0,0,1,1,1954
P-05816,Malatinský,Anton,1920-01-15,0,0,0,1,1,1954
P-00803,Mamat,Suat,1930-11-08,0,0,0,1,1,1954
P-05980,Mantula,Lav,1928-12-08,0,0,1,0,1,1954
P-07003,Martin,Fred,1929-05-13,1,0,0,0,1,1954
P-03757,Martínez,Saturnino,1928-01-01,0,1,0,0,1,1954
P-02066,Mathers,David,1931-10-25,0,0,1,0,1,1954
P-09506,Mathis,Roger,1921-04-04,0,1,0,0,1,1954
P-03449,Maurinho,not applicable,1933-06-06,0,0,0,1,1,1954
P-08898,Mauron,Marcel,1929-03-25,0,0,0,1,1,1954
P-00996,McGarry,Bill,1927-06-10,0,0,1,0,1,1954
P-09577,McMillan,Ian,1931-03-18,0,0,0,1,1,1954
P-03241,Mebus,Paul,1920-06-09,0,0,1,0,1,1954
P-09553,Mees,Victor,1927-01-26,0,0,1,0,1,1954
P-09957,Méndez,Omar,1934-08-07,0,0,0,1,1,1954
P-02934,Mermans,Joseph,1922-02-16,0,0,0,1,1,1954
P-01492,Merrick,Gil,1922-01-26,1,0,0,0,1,1954
P-09544,Metzner,Karl-Heinz,1923-01-09,0,0,1,0,1,1954
P-02407,Milovanov,Sima,1923-04-10,0,1,0,0,1,1954
P-05343,Min,Byung-dae,1918-02-20,0,1,0,0,1,1954
P-09339,Mochan,Neil,1927-04-06,0,0,0,1,1,1954
P-01070,Morlock,Max,1925-05-11,0,0,0,1,1,1954
P-03977,Mota,Salvador,1922-11-30,1,0,0,0,1,1954
P-07167,Neri,Maino,1924-06-30,0,0,1,0,1,1954
P-08515,Nesti,Fulvio,1925-06-08,0,0,1,0,1,1954
P-00335,Ocwirk,Ernst,1926-03-07,0,0,1,0,1,1954
P-03376,Onarıcı,Necmi,1925-11-02,0,0,0,1,1,1954
P-02529,Ormond,Willie,1927-02-23,0,0,0,1,1,1954
P-08956,Owen,Syd,1922-02-28,0,0,1,0,1,1954
P-05477,Palotás,Péter,1929-06-27,0,0,0,1,1,1954
P-05210,Papec,Zlatko,1934-01-17,0,0,1,0,1,1954
P-07419,Park,Il-kap,1926-03-21,0,0,0,1,1,1954
P-03881,Park,Jae-seung,1923-04-01,0,1,0,0,1,1954
P-00099,Park,Kyu-chung,1924-06-12,0,1,0,0,1,1954
P-02027,Parlier,Eugene,1929-02-13,1,0,0,0,1,1954
P-02960,Paulinho,not applicable,1932-04-15,0,1,0,0,1,1954
P-03227,Pažický,Emil,1927-10-14,0,0,0,1,1,1954
P-00475,Pelikan,Franz,1925-11-06,1,0,0,0,1,1954
P-08268,Pešek,Jiří,1927-06-04,0,0,0,1,1,1954
P-01092,Pfaff,Alfred,1926-07-16,0,0,1,0,1,1954
P-01463,Pinga,not applicable,1924-02-11,0,0,0,1,1,1954
P-08169,Pinheiro,not applicable,1932-01-13,0,0,1,0,1,1954
P-00219,Pivatelli,Gino,1933-03-27,0,0,0,1,1,1954
P-05311,Posipal,Josef,1927-06-20,0,1,0,0,1,1954
P-01943,Probst,Erich,1927-12-05,0,0,1,0,1,1954
P-02837,Procházka,Zdeněk,1928-01-12,0,0,1,0,1,1954
P-02427,Quixall,Albert,1933-08-09,0,0,1,0,1,1954
P-00630,Reimann,Theodor,1921-02-10,1,0,0,0,1,1954
P-09586,Riegler,Johann,1929-07-17,0,0,1,0,1,1954
P-09743,Riva,Ferdinando,1930-07-03,0,0,0,1,1,1954
P-06272,Rivera,Urbano,1926-04-01,0,0,1,0,1,1954
P-03216,Rubens,not applicable,1928-11-04,0,0,0,1,1,1954
P-09455,Ruminski,César,1924-06-14,1,0,0,0,1,1954
P-03219,Sargun,Burhan,1929-02-11,0,0,0,1,1,1954
P-01732,Schultz,Ernest,1931-01-29,0,0,0,1,1,1954
P-05491,Segato,Armando,1930-05-03,0,0,0,1,1,1954
P-01147,Şeren,Turgay,1932-05-15,1,0,0,0,1,1954
P-03415,Souto,Rafael,1930-10-24,0,0,0,1,1,1954
P-05534,Spajić,Ljubiša,1926-03-07,0,0,1,0,1,1954
P-05894,Staniforth,Ron,1924-04-13,0,1,0,0,1,1954
P-04091,Stojaspal,Ernst,1925-01-14,0,0,0,1,1,1954
P-00291,Strappe,André,1928-02-23,0,0,0,1,1,1954
P-00205,Sung,Nak-woon,1926-02-02,0,0,0,1,1,1954
P-06011,Taş,Coşkun,1935-04-23,0,0,0,1,1,1954
